date, value
02/02/2016,18.4781
03/02/2016,18.17
04/02/2016,18.2806
05/02/2016,18.4396
08/02/2016,18.6714
09/02/2016,18.8015
10/02/2016,18.9387
11/02/2016,19.1476
12/02/2016,18.9083
15/02/2016,18.8317
16/02/2016,18.8835
17/02/2016,18.3653
18/02/2016,18.2961
19/02/2016,18.2208
22/02/2016,18.0792
23/02/2016,18.2084
24/02/2016,18.2134
25/02/2016,18.127
26/02/2016,18.2747
29/02/2016,18.136
01/03/2016,17.9116
02/03/2016,17.8255
03/03/2016,17.9233
04/03/2016,17.7746
07/03/2016,17.7498
08/03/2016,17.9278
09/03/2016,17.7628
10/03/2016,17.8063
11/03/2016,17.6987
14/03/2016,17.7456
15/03/2016,17.8893
16/03/2016,17.6005
17/03/2016,17.3192
18/03/2016,17.3934
21/03/2016,17.4116
22/03/2016,17.3334
23/03/2016,17.5894
24/03/2016,17.6102
25/03/2016,17.5386
28/03/2016,17.4341
29/03/2016,17.3447
30/03/2016,17.2319
31/03/2016,17.279
01/04/2016,17.3391
04/04/2016,17.487
05/04/2016,17.6946
06/04/2016,17.6539
07/04/2016,17.8761
08/04/2016,17.7763
11/04/2016,17.6483
12/04/2016,17.4813
13/04/2016,17.4298
14/04/2016,17.4453
15/04/2016,17.5529
18/04/2016,17.4355
19/04/2016,17.31
20/04/2016,17.2782
21/04/2016,17.4701
22/04/2016,17.4747
25/04/2016,17.5632
26/04/2016,17.3709
27/04/2016,17.3149
28/04/2016,17.271
29/04/2016,17.177
02/05/2016,17.2056
03/05/2016,17.6115
04/05/2016,17.7996
05/05/2016,17.8928
06/05/2016,17.868
09/05/2016,18.2024
10/05/2016,17.9894
11/05/2016,17.9924
12/05/2016,17.9703
13/05/2016,18.1705
16/05/2016,18.306
17/05/2016,18.2728
18/05/2016,18.4498
19/05/2016,18.4243
20/05/2016,18.3465
23/05/2016,18.5161
24/05/2016,18.487
25/05/2016,18.4852
26/05/2016,18.4544
27/05/2016,18.4751
30/05/2016,18.4855
31/05/2016,18.4672
01/06/2016,18.5217
02/06/2016,18.6774
03/06/2016,18.5919
06/06/2016,18.6688
07/06/2016,18.3561
08/06/2016,18.1175
09/06/2016,18.2481
10/06/2016,18.6328
13/06/2016,18.8394
14/06/2016,18.9352
15/06/2016,18.9127
16/06/2016,18.945
17/06/2016,18.8375
20/06/2016,18.6575
21/06/2016,18.6241
22/06/2016,18.4942
23/06/2016,18.2273
24/06/2016,18.9278
27/06/2016,19.181
28/06/2016,18.8366
29/06/2016,18.4839
30/06/2016,18.2804
01/07/2016,18.3605
04/07/2016,18.4206
05/07/2016,18.8182
06/07/2016,18.7379
07/07/2016,18.8288
08/07/2016,18.505
11/07/2016,18.4678
12/07/2016,18.3417
13/07/2016,18.3662
14/07/2016,18.3534
15/07/2016,18.6048
18/07/2016,18.3861
19/07/2016,18.5003
20/07/2016,18.6797
21/07/2016,18.577
22/07/2016,18.5463
25/07/2016,18.7761
26/07/2016,18.7746
27/07/2016,18.8259
28/07/2016,18.8928
29/07/2016,18.7527
01/08/2016,18.8647
02/08/2016,18.9346
03/08/2016,18.8876
04/08/2016,18.9077
05/08/2016,18.7542
08/08/2016,18.5533
09/08/2016,18.4369
10/08/2016,18.4152
11/08/2016,18.2294
12/08/2016,18.2602
15/08/2016,18.0776
16/08/2016,18.0614
17/08/2016,18.1395
18/08/2016,18.1891
19/08/2016,18.22
22/08/2016,18.2948
23/08/2016,18.5693
24/08/2016,18.4556
25/08/2016,18.3663
26/08/2016,18.5925
29/08/2016,18.6252
30/08/2016,18.8181
31/08/2016,18.7836
01/09/2016,18.7481
02/09/2016,18.5783
05/09/2016,18.565
06/09/2016,18.2762
07/09/2016,18.3797
08/09/2016,18.6727
09/09/2016,18.8986
12/09/2016,18.813
13/09/2016,19.086
14/09/2016,19.2734
15/09/2016,19.3453
16/09/2016,19.6106
19/09/2016,19.6902
20/09/2016,19.8113
21/09/2016,19.7409
22/09/2016,19.6148
23/09/2016,19.7893
26/09/2016,19.8772
27/09/2016,19.3904
28/09/2016,19.3801
29/09/2016,19.5213
30/09/2016,19.3852
03/10/2016,19.2859
04/10/2016,19.326
05/10/2016,19.2135
06/10/2016,19.2355
07/10/2016,19.3009
10/10/2016,18.9281
11/10/2016,18.9149
12/10/2016,18.9206
13/10/2016,18.925
14/10/2016,19.0079
17/10/2016,18.8731
18/10/2016,18.6162
19/10/2016,18.5225
20/10/2016,18.6206
21/10/2016,18.5946
24/10/2016,18.553
25/10/2016,18.5212
26/10/2016,18.6846
27/10/2016,18.8396
28/10/2016,18.9844
31/10/2016,18.8642
01/11/2016,19.2007
02/11/2016,19.3683
03/11/2016,19.1749
04/11/2016,19.0266
07/11/2016,18.5944
08/11/2016,18.3226
09/11/2016,19.844
10/11/2016,20.5754
11/11/2016,20.8492
14/11/2016,20.6906
15/11/2016,20.2695
16/11/2016,20.2085
17/11/2016,20.4286
18/11/2016,20.6435
21/11/2016,20.4495
22/11/2016,20.5949
23/11/2016,20.6446
24/11/2016,20.7441
25/11/2016,20.6538
28/11/2016,20.6303
29/11/2016,20.6236
30/11/2016,20.5743
01/12/2016,20.7785
02/12/2016,20.6281
05/12/2016,20.5943
06/12/2016,20.3939
07/12/2016,20.3354
08/12/2016,20.3172
09/12/2016,20.3894
12/12/2016,20.2144
13/12/2016,20.279
14/12/2016,20.4708
15/12/2016,20.3326
16/12/2016,20.4395
19/12/2016,20.3865
20/12/2016,20.4583
21/12/2016,20.5579
22/12/2016,20.7592
23/12/2016,20.6095
26/12/2016,20.6348
27/12/2016,20.7593
28/12/2016,20.7543
29/12/2016,20.7281
30/12/2016,20.7272
02/01/2017,20.7334
03/01/2017,21.1102
04/01/2017,21.4459
05/01/2017,21.4226
06/01/2017,21.2217
09/01/2017,21.3788
10/01/2017,21.8067
11/01/2017,21.8574
12/01/2017,21.7798
13/01/2017,21.4765
16/01/2017,21.7363
17/01/2017,21.5079
18/01/2017,21.9544
19/01/2017,21.9555
20/01/2017,21.5877
23/01/2017,21.3879
24/01/2017,21.5273
25/01/2017,21.0719
26/01/2017,21.2139
27/01/2017,20.8863
30/01/2017,20.7839
31/01/2017,20.8322
01/02/2017,20.7074
02/02/2017,20.5602
03/02/2017,20.3631
06/02/2017,20.5634
07/02/2017,20.6208
08/02/2017,20.4793
09/02/2017,20.3504
10/02/2017,20.3461
13/02/2017,20.2823
14/02/2017,20.2605
15/02/2017,20.2748
16/02/2017,20.3802
17/02/2017,20.4292
20/02/2017,20.3718
21/02/2017,20.0138
22/02/2017,19.9067
23/02/2017,19.6669
24/02/2017,19.9115
27/02/2017,19.911
28/02/2017,20.109
01/03/2017,19.8104
02/03/2017,19.999
03/03/2017,19.51
06/03/2017,19.6135
07/03/2017,19.4946
08/03/2017,19.6715
09/03/2017,19.8377
10/03/2017,19.6086
13/03/2017,19.6177
14/03/2017,19.667
15/03/2017,19.2215
16/03/2017,19.2654
17/03/2017,19.0772
20/03/2017,19.0013
21/03/2017,19.0999
22/03/2017,19.0263
23/03/2017,18.9286
24/03/2017,18.7579
27/03/2017,18.8918
28/03/2017,19.0296
29/03/2017,18.7068
30/03/2017,18.7145
31/03/2017,18.7249
03/04/2017,18.6721
04/04/2017,18.8257
05/04/2017,18.8302
06/04/2017,18.7478
07/04/2017,18.6662
10/04/2017,18.682
11/04/2017,18.7799
12/04/2017,18.5512
13/04/2017,18.581
14/04/2017,18.521
17/04/2017,18.4972
18/04/2017,18.5914
19/04/2017,18.8379
20/04/2017,18.7901
21/04/2017,18.8112
24/04/2017,18.7304
25/04/2017,18.863
26/04/2017,19.191
27/04/2017,19.027
28/04/2017,18.8206
01/05/2017,18.7408
02/05/2017,18.7698
03/05/2017,18.8638
04/05/2017,19.0489
05/05/2017,18.988
08/05/2017,19.2076
09/05/2017,19.1729
10/05/2017,19.0157
11/05/2017,18.8379
12/05/2017,18.8206
15/05/2017,18.7029
16/05/2017,18.6406
17/05/2017,18.7838
18/05/2017,18.8375
19/05/2017,18.7276
22/05/2017,18.662
23/05/2017,18.6339
24/05/2017,18.4433
25/05/2017,18.5034
26/05/2017,18.5157
29/05/2017,18.4744
30/05/2017,18.6987
31/05/2017,18.6199
01/06/2017,18.6439
02/06/2017,18.6812
05/06/2017,18.3435
06/06/2017,18.2372
07/06/2017,18.2259
08/06/2017,18.1984
09/06/2017,18.1721
12/06/2017,18.1349
13/06/2017,18.0528
14/06/2017,17.9196
15/06/2017,18.0433
16/06/2017,17.9129
19/06/2017,17.9579
20/06/2017,18.1921
21/06/2017,18.2387
22/06/2017,18.1154
23/06/2017,18.0072
26/06/2017,17.8694
27/06/2017,17.9871
28/06/2017,17.8515
29/06/2017,18.0432
30/06/2017,18.1203
03/07/2017,18.2271
04/07/2017,18.1985
05/07/2017,18.3028
06/07/2017,18.2577
07/07/2017,18.0912
10/07/2017,17.9515
11/07/2017,17.9089
12/07/2017,17.7758
13/07/2017,17.6841
14/07/2017,17.564
17/07/2017,17.5875
18/07/2017,17.4748
19/07/2017,17.5553
20/07/2017,17.4863
21/07/2017,17.6542
24/07/2017,17.7266
25/07/2017,17.7713
26/07/2017,17.5897
27/07/2017,17.7251
28/07/2017,17.7769
31/07/2017,17.8005
01/08/2017,17.8902
02/08/2017,17.8219
03/08/2017,17.8415
04/08/2017,17.889
07/08/2017,17.9275
08/08/2017,17.8512
09/08/2017,17.9473
10/08/2017,17.9722
11/08/2017,17.8321
14/08/2017,17.7705
15/08/2017,17.8072
16/08/2017,17.6625
17/08/2017,17.8493
18/08/2017,17.7107
21/08/2017,17.6553
22/08/2017,17.6603
23/08/2017,17.6861
24/08/2017,17.7259
25/08/2017,17.6151
28/08/2017,17.8713
29/08/2017,17.8413
30/08/2017,17.7173
31/08/2017,17.8863
01/09/2017,17.8139
04/09/2017,17.8723
05/09/2017,17.9005
06/09/2017,17.7879
07/09/2017,17.6724
08/09/2017,17.7114
11/09/2017,17.6741
12/09/2017,17.7278
13/09/2017,17.748
14/09/2017,17.6657
15/09/2017,17.6607
18/09/2017,17.76
19/09/2017,17.7979
20/09/2017,17.7688
21/09/2017,17.8801
22/09/2017,17.7454
25/09/2017,17.9247
26/09/2017,17.9552
27/09/2017,18.204
28/09/2017,18.1609
29/09/2017,18.2545
02/10/2017,18.2301
03/10/2017,18.2111
04/10/2017,18.2693
05/10/2017,18.4962
06/10/2017,18.5304
09/10/2017,18.6721
10/10/2017,18.8285
11/10/2017,18.7089
12/10/2017,18.9064
13/10/2017,18.9112
16/10/2017,19.0327
17/10/2017,18.7896
18/10/2017,18.8578
19/10/2017,18.8045
20/10/2017,18.9965
23/10/2017,19.0812
24/10/2017,19.2327
25/10/2017,19.04
26/10/2017,19.2043
27/10/2017,19.133
30/10/2017,19.2397
31/10/2017,19.1466
01/11/2017,19.0716
02/11/2017,18.982
03/11/2017,19.2032
06/11/2017,19.019
07/11/2017,19.1499
08/11/2017,19.0858
09/11/2017,19.0448
10/11/2017,19.1017
13/11/2017,19.1284
14/11/2017,19.166
15/11/2017,19.2509
16/11/2017,19.0558
17/11/2017,18.9173
20/11/2017,18.9958
21/11/2017,18.7736
22/11/2017,18.6379
23/11/2017,18.6241
24/11/2017,18.5575
27/11/2017,18.5819
28/11/2017,18.5415
29/11/2017,18.5648
30/11/2017,18.6284
01/12/2017,18.6333
04/12/2017,18.615
05/12/2017,18.7703
06/12/2017,18.8687
07/12/2017,18.9694
08/12/2017,18.9292
11/12/2017,19.0584
12/12/2017,19.187
13/12/2017,19.0092
14/12/2017,19.1381
15/12/2017,19.1175
18/12/2017,19.0841
19/12/2017,19.2123
20/12/2017,19.2212
21/12/2017,19.4644
22/12/2017,19.7498
25/12/2017,19.7481
26/12/2017,19.8658
27/12/2017,19.6893
28/12/2017,19.7213
29/12/2017,19.659
02/01/2018,19.5401
03/01/2018,19.3498
04/01/2018,19.2893
05/01/2018,19.1793
08/01/2018,19.2256
09/01/2018,19.2399
10/01/2018,19.2948
11/01/2018,19.2721
12/01/2018,19.0371
15/01/2018,18.8566
16/01/2018,18.7682
17/01/2018,18.7157
18/01/2018,18.605
19/01/2018,18.6353
22/01/2018,18.6832
23/01/2018,18.697
24/01/2018,18.5003
25/01/2018,18.6043
26/01/2018,18.4901
29/01/2018,18.6071
30/01/2018,18.76
31/01/2018,18.5999
01/02/2018,18.3447
02/02/2018,18.5949
05/02/2018,18.7848
06/02/2018,18.6077
07/02/2018,18.7994
08/02/2018,18.8949
09/02/2018,18.7006
12/02/2018,18.6077
13/02/2018,18.66
14/02/2018,18.5641
15/02/2018,18.5015
16/02/2018,18.5249
19/02/2018,18.5333
20/02/2018,18.7074
21/02/2018,18.837
22/02/2018,18.6051
23/02/2018,18.526
24/02/2018,18.526
25/02/2018,18.5623
26/02/2018,18.6672
27/02/2018,18.8416
28/02/2018,18.8384
01/03/2018,18.8438
02/03/2018,18.8375
03/03/2018,18.793
04/03/2018,18.8358
05/03/2018,18.7846
06/03/2018,18.8502
07/03/2018,18.71
08/03/2018,18.6368
09/03/2018,18.601
10/03/2018,18.599
11/03/2018,18.6208
12/03/2018,18.5886
13/03/2018,18.6006
14/03/2018,18.5798
15/03/2018,18.6992
16/03/2018,18.6804
17/03/2018,18.6804
18/03/2018,18.6905
19/03/2018,18.7111
20/03/2018,18.7497
21/03/2018,18.4459
22/03/2018,18.6768
23/03/2018,18.509
24/03/2018,18.509
25/03/2018,18.5052
26/03/2018,18.3299
27/03/2018,18.3739
28/03/2018,18.3231
29/03/2018,18.1802
30/03/2018,18.149
31/03/2018,18.149
01/04/2018,18.1964
02/04/2018,18.2408
03/04/2018,18.2231
04/04/2018,18.1127
05/04/2018,18.2344
06/04/2018,18.276
07/04/2018,18.276
08/04/2018,18.3055
09/04/2018,18.3457
10/04/2018,18.2518
11/04/2018,18.2057
12/04/2018,18.184
13/04/2018,18.034
14/04/2018,18.035
15/04/2018,18.0507
16/04/2018,18.0051
17/04/2018,18.0374
18/04/2018,18.0699
19/04/2018,18.4466
20/04/2018,18.5105
21/04/2018,18.519
22/04/2018,18.5334
23/04/2018,18.9415
24/04/2018,18.8122
25/04/2018,18.8603
26/04/2018,18.7712
27/04/2018,18.608
28/04/2018,18.608
29/04/2018,18.6501
30/04/2018,18.7106
01/05/2018,18.944
02/05/2018,19.1005
03/05/2018,19.052
04/05/2018,19.247
05/05/2018,19.247
06/05/2018,19.2666
07/05/2018,19.433
08/05/2018,19.5606
09/05/2018,19.5738
10/05/2018,19.242
11/05/2018,19.418
12/05/2018,19.418
13/05/2018,19.3492
14/05/2018,19.5898
15/05/2018,19.683
16/05/2018,19.5767
17/05/2018,19.7617
18/05/2018,19.948
19/05/2018,19.948
20/05/2018,19.8907
21/05/2018,19.8368
22/05/2018,19.765
23/05/2018,19.6377
24/05/2018,19.5777
25/05/2018,19.535
26/05/2018,19.535
27/05/2018,19.526
28/05/2018,19.5886
29/05/2018,19.8325
30/05/2018,19.781
31/05/2018,19.9145
01/06/2018,19.932
02/06/2018,19.932
03/06/2018,19.9424
04/06/2018,20.0627
05/06/2018,20.4004
06/06/2018,20.3065
07/06/2018,20.4303
08/06/2018,20.282
09/06/2018,20.282
10/06/2018,20.3395
11/06/2018,20.5734
12/06/2018,20.705
13/06/2018,20.6656
14/06/2018,20.8521
15/06/2018,20.624
16/06/2018,20.624
17/06/2018,20.6841
18/06/2018,20.5503
19/06/2018,20.5256
20/06/2018,20.3702
21/06/2018,20.3238
22/06/2018,20.002
23/06/2018,20.002
24/06/2018,20.0433
25/06/2018,19.9037
26/06/2018,19.9171
27/06/2018,20.1551
28/06/2018,19.7441
29/06/2018,19.909
30/06/2018,19.909
01/07/2018,19.8027
02/07/2018,19.9644
03/07/2018,19.5096
04/07/2018,19.435
05/07/2018,19.2526
06/07/2018,19.0553
07/07/2018,19.015
08/07/2018,19.0713
09/07/2018,19.1808
10/07/2018,19.0205
11/07/2018,19.0701
12/07/2018,18.9699
13/07/2018,18.882
14/07/2018,18.882
15/07/2018,18.9014
16/07/2018,18.8356
17/07/2018,18.8885
18/07/2018,18.9027
19/07/2018,19.0346
20/07/2018,19.018
21/07/2018,19.018
22/07/2018,19.018
23/07/2018,18.915
24/07/2018,18.8596
25/07/2018,18.6632
26/07/2018,18.634
27/07/2018,18.618
28/07/2018,18.618
29/07/2018,18.6217
30/07/2018,18.5339
31/07/2018,18.6686
01/08/2018,18.594
02/08/2018,18.649
03/08/2018,18.556
04/08/2018,18.556
05/08/2018,18.5705
06/08/2018,18.5342
07/08/2018,18.4592
08/08/2018,18.4731
09/08/2018,18.7358
10/08/2018,18.9112
11/08/2018,18.9112
12/08/2018,19.0877
13/08/2018,19.1462
14/08/2018,18.8949
15/08/2018,19.1882
16/08/2018,19.0216
17/08/2018,18.8935
18/08/2018,18.8935
19/08/2018,18.8932
20/08/2018,19.0026
21/08/2018,18.9474
22/08/2018,18.7617
23/08/2018,19.0186
24/08/2018,18.9135
25/08/2018,18.9135
26/08/2018,18.7826
27/08/2018,18.8039
28/08/2018,19.0695
29/08/2018,18.9413
30/08/2018,19.1036
31/08/2018,19.0845
01/09/2018,19.0841
02/09/2018,19.1119
03/09/2018,19.1996
04/09/2018,19.3831
05/09/2018,19.3519
06/09/2018,19.2363
07/09/2018,19.3219
08/09/2018,19.3227
09/09/2018,19.3289
10/09/2018,19.2807
11/09/2018,19.2081
12/09/2018,19.0421
13/09/2018,18.8334
14/09/2018,18.8913
15/09/2018,18.8913
17/09/2018,18.8579
18/09/2018,18.804
19/09/2018,18.7705
20/09/2018,18.8331
21/09/2018,18.8289
22/09/2018,18.8289
24/09/2018,18.9781
25/09/2018,18.9894
26/09/2018,18.8497
27/09/2018,18.7991
28/09/2018,18.7179
29/09/2018,18.7179
01/10/2018,18.7155
02/10/2018,18.8007
03/10/2018,19.0447
04/10/2018,19.1261
05/10/2018,18.8238
06/10/2018,18.8238
08/10/2018,18.9408
09/10/2018,19.0103
10/10/2018,19.1726
11/10/2018,18.9766
12/10/2018,18.856
13/10/2018,18.856
15/10/2018,18.8366
16/10/2018,18.7552
17/10/2018,18.8783
18/10/2018,19.1535
19/10/2018,19.2699
20/10/2018,19.2699
22/10/2018,19.4038
23/10/2018,19.297
24/10/2018,19.6034
25/10/2018,19.4871
26/10/2018,19.3614
27/10/2018,19.3614
29/10/2018,20.0358
30/10/2018,20.0735
31/10/2018,20.3306
01/11/2018,20.1614
02/11/2018,20.0131
03/11/2018,20.0131
05/11/2018,19.8821
06/11/2018,19.7218
07/11/2018,19.8731
08/11/2018,20.1647
09/11/2018,20.1394
10/11/2018,20.1394
12/11/2018,20.3672
13/11/2018,20.4972
14/11/2018,20.4048
15/11/2018,20.2478
16/11/2018,20.1622
17/11/2018,20.143
19/11/2018,20.3669
20/11/2018,20.3763
21/11/2018,20.2548
22/11/2018,20.3105
23/11/2018,20.4115
24/11/2018,20.4115
26/11/2018,20.6223
27/11/2018,20.4818
28/11/2018,20.2687
29/11/2018,20.2385
30/11/2018,20.3972
01/12/2018,20.3972
03/12/2018,20.3393
04/12/2018,20.5198
05/12/2018,20.5043
06/12/2018,20.3443
07/12/2018,20.2755
08/12/2018,20.2755
10/12/2018,20.306
11/12/2018,20.193
12/12/2018,20.0699
13/12/2018,20.3051
14/12/2018,20.2384
15/12/2018,20.2384
17/12/2018,20.0757
18/12/2018,20.0765
19/12/2018,20.1124
20/12/2018,19.8859
21/12/2018,19.9425
22/12/2018,19.9425
24/12/2018,19.8735
25/12/2018,19.9122
26/12/2018,19.9068
27/12/2018,19.6894
28/12/2018,19.6606
29/12/2018,19.6545
31/12/2018,19.648
01/01/2019,19.6517
02/01/2019,19.6206
03/01/2019,19.6235
04/01/2019,19.4216
05/01/2019,19.422
07/01/2019,19.351
08/01/2019,19.3463
09/01/2019,19.2215
10/01/2019,19.1309
11/01/2019,19.1397
12/01/2019,19.1397
14/01/2019,18.9847
15/01/2019,19.012
16/01/2019,18.8813
17/01/2019,19.0101
18/01/2019,19.0827
19/01/2019,19.0827
21/01/2019,19.1609
22/01/2019,19.1683
23/01/2019,19.0336
24/01/2019,19.0149
25/01/2019,18.9887
26/01/2019,18.9887
28/01/2019,19.0323
29/01/2019,18.997
30/01/2019,19.1224
31/01/2019,19.1194
01/02/2019,19.1008
02/02/2019,19.1008
04/02/2019,19.1054
05/02/2019,19.0429
06/02/2019,19.1188
07/02/2019,19.0875
08/02/2019,19.0787
09/02/2019,19.0787
11/02/2019,19.3158
12/02/2019,19.2618
13/02/2019,19.4287
14/02/2019,19.2593
15/02/2019,19.2428
16/02/2019,19.2428
18/02/2019,19.2549
19/02/2019,19.1577
20/02/2019,19.2262
21/02/2019,19.2922
22/02/2019,19.1453
23/02/2019,19.1453
25/02/2019,19.1316
26/02/2019,19.1681
27/02/2019,19.1689
28/02/2019,19.2759
01/03/2019,19.2672
02/03/2019,19.2672
04/03/2019,19.2948
05/03/2019,19.2566
06/03/2019,19.3657
07/03/2019,19.554
08/03/2019,19.4934
09/03/2019,19.4934
11/03/2019,19.3916
12/03/2019,19.3441
13/03/2019,19.2886
14/03/2019,19.3149
15/03/2019,19.2062
16/03/2019,19.2062
18/03/2019,19.0646
19/03/2019,19.0174
20/03/2019,18.8334
21/03/2019,18.859
22/03/2019,19.093
23/03/2019,19.093
25/03/2019,19.024
26/03/2019,19.1081
27/03/2019,19.3765
28/03/2019,19.3455
29/03/2019,19.4304
30/03/2019,19.4301
01/04/2019,19.1934
02/04/2019,19.2317
03/04/2019,19.2177
04/04/2019,19.1527
05/04/2019,19.0726
06/04/2019,19.0726
08/04/2019,18.9808
09/04/2019,18.9329
10/04/2019,18.826
11/04/2019,18.8309
12/04/2019,18.7566
13/04/2019,18.7566
15/04/2019,18.8793
16/04/2019,18.8777
17/04/2019,18.8105
18/04/2019,18.8089
19/04/2019,18.7704
20/04/2019,18.7704
22/04/2019,18.823
23/04/2019,18.9291
24/04/2019,19.0692
25/04/2019,19.0259
26/04/2019,18.9406
27/04/2019,18.9406
29/04/2019,19.011
30/04/2019,18.9444
01/05/2019,18.9955
02/05/2019,19.1269
03/05/2019,18.9191
04/05/2019,18.9191
06/05/2019,19.0213
07/05/2019,19.035
08/05/2019,19.0863
09/05/2019,19.2386
10/05/2019,19.1033
11/05/2019,19.1033
13/05/2019,19.2256
14/05/2019,19.1528
15/05/2019,19.0582
16/05/2019,19.1143
17/05/2019,19.1563
18/05/2019,19.1563
20/05/2019,19.0671
21/05/2019,19.0198
22/05/2019,18.9993
23/05/2019,19.048
24/05/2019,19.0417
25/05/2019,19.0417
27/05/2019,19.0483
28/05/2019,19.1951
29/05/2019,19.1414
30/05/2019,19.1795
31/05/2019,19.6155
01/06/2019,19.6155
03/06/2019,19.8015
04/06/2019,19.5703
05/06/2019,19.747
06/06/2019,19.7511
07/06/2019,19.6173
08/06/2019,19.6173
10/06/2019,19.2171
11/06/2019,19.127
12/06/2019,19.182
13/06/2019,19.1901
14/06/2019,19.154
15/06/2019,19.154
17/06/2019,19.1806
18/06/2019,19.1279
19/06/2019,19.0255
20/06/2019,19.0088
21/06/2019,19.1245
22/06/2019,19.1245
24/06/2019,19.1967
25/06/2019,19.2293
26/06/2019,19.151
27/06/2019,19.1758
28/06/2019,19.2297
29/06/2019,19.2297
02/07/2019,19.0569
03/07/2019,19.0201
04/07/2019,19.0108
05/07/2019,19.0118
06/07/2019,19.0118
08/07/2019,18.9335
09/07/2019,19.1616
10/07/2019,19.1444
11/07/2019,19.0656
12/07/2019,18.9883
13/07/2019,18.9883
15/07/2019,18.9815
16/07/2019,19.1033
17/07/2019,19.0727
18/07/2019,18.9777
19/07/2019,19.0229
20/07/2019,19.0229
22/07/2019,19.0508
23/07/2019,19.1855
24/07/2019,19.0682
25/07/2019,19.0278
26/07/2019,19.0438
27/07/2019,19.0438
29/07/2019,19.0613
30/07/2019,19.0713
31/07/2019,19.1524
01/08/2019,19.2406
02/08/2019,19.3066
03/08/2019,19.3066
05/08/2019,19.7085
06/08/2019,19.597
07/08/2019,19.6422
08/08/2019,19.4186
09/08/2019,19.4104
10/08/2019,19.4104
12/08/2019,19.596
13/08/2019,19.3763
14/08/2019,19.6866
15/08/2019,19.6009
16/08/2019,19.6598
17/08/2019,19.6598
19/08/2019,19.8615
20/08/2019,19.7607
21/08/2019,19.6909
22/08/2019,19.823
23/08/2019,19.9222
24/08/2019,19.9222
26/08/2019,19.936
27/08/2019,19.996
28/08/2019,20.1662
29/08/2019,20.1493
30/08/2019,20.0675
31/08/2019,20.0675
02/09/2019,20.129
03/09/2019,19.9855
04/09/2019,19.7182
05/09/2019,19.7325
06/09/2019,19.5371
07/09/2019,19.5371
09/09/2019,19.5753
10/09/2019,19.5022
11/09/2019,19.5385
12/09/2019,19.4312
13/09/2019,19.4072
14/09/2019,19.408
16/09/2019,19.4349
17/09/2019,19.3629
18/09/2019,19.4094
19/09/2019,19.4451
20/09/2019,19.4508
21/09/2019,19.4508
23/09/2019,19.4955
24/09/2019,19.4641
25/09/2019,19.5786
26/09/2019,19.6671
27/09/2019,19.6914
28/09/2019,19.6914
30/09/2019,19.7361
01/10/2019,19.819
02/10/2019,19.8013
03/10/2019,19.6479
04/10/2019,19.5153
05/10/2019,19.5153
07/10/2019,19.5749
08/10/2019,19.6265
09/10/2019,19.6337
10/10/2019,19.4495
11/10/2019,19.3094
12/10/2019,19.3094
14/10/2019,19.2728
15/10/2019,19.2336
16/10/2019,19.2057
17/10/2019,19.1929
18/10/2019,19.104
19/10/2019,19.104
21/10/2019,19.132
22/10/2019,19.1431
23/10/2019,19.1201
24/10/2019,19.1354
25/10/2019,19.062
26/10/2019,19.0617
28/10/2019,19.1133
29/10/2019,19.1331
30/10/2019,19.0961
31/10/2019,19.2359
01/11/2019,19.1104
02/11/2019,19.1104
04/11/2019,19.1778
05/11/2019,19.1878
06/11/2019,19.1468
07/11/2019,19.139
08/11/2019,19.1054
09/11/2019,19.1054
11/11/2019,19.1128
12/11/2019,19.3169
13/11/2019,19.3575
14/11/2019,19.3189
15/11/2019,19.179
16/11/2019,19.179
18/11/2019,19.3109
19/11/2019,19.3512
20/11/2019,19.4678
21/11/2019,19.3863
22/11/2019,19.3763
23/11/2019,19.3763
25/11/2019,19.444
26/11/2019,19.5169
27/11/2019,19.5269
28/11/2019,19.4956
29/11/2019,19.5447
30/11/2019,19.5447
02/12/2019,19.5875
03/12/2019,19.5588
04/12/2019,19.4354
05/12/2019,19.3635
06/12/2019,19.2947
07/12/2019,19.2947
09/12/2019,19.2289
10/12/2019,19.2481
11/12/2019,19.1157
12/12/2019,19.0379
13/12/2019,19.0125
14/12/2019,19.0125
16/12/2019,18.9238
17/12/2019,18.9242
18/12/2019,18.9673
19/12/2019,18.9326
20/12/2019,18.9418
21/12/2019,18.9418
23/12/2019,18.9583
24/12/2019,18.9806
25/12/2019,18.975
26/12/2019,18.9414
27/12/2019,18.8464
28/12/2019,18.8464
30/12/2019,18.9397
31/12/2019,18.9324
01/01/2020,18.91
02/01/2020,18.8565
03/01/2020,18.9205
04/01/2020,18.9205
06/01/2020,18.845
07/01/2020,18.8936
08/01/2020,18.8179
09/01/2020,18.8521
10/01/2020,18.7948
11/01/2020,18.7948
13/01/2020,18.8051
14/01/2020,18.7947
15/01/2020,18.8065
16/01/2020,18.7833
17/01/2020,18.6592
18/01/2020,18.6592
20/01/2020,18.6645
21/01/2020,18.7731
22/01/2020,18.6875
23/01/2020,18.7638
24/01/2020,18.7873
25/01/2020,18.7873
27/01/2020,18.9112
28/01/2020,18.7241
29/01/2020,18.7015
30/01/2020,18.7866
31/01/2020,18.8436
01/02/2020,18.8436
03/02/2020,18.8209
04/02/2020,18.6688
05/02/2020,18.5946
06/02/2020,18.659
07/02/2020,18.7633
08/02/2020,18.7633
